"latitude","longitude","confidence"
-37.111,148.204,70
-37.121,148.145,92
-37.123,148.132,100
-37.125,148.12,100
-37.105,148.209,100
-37.115,148.149,97
-37.117,148.137,100
-37.119,148.125,100
-37.121,148.112,100
-37.123,148.1,95
-37.125,148.088,97
-37.09,148.243,86
-37.105,148.146,81
-37.107,148.134,100
-37.109,148.122,100
-37.111,148.11,100
-37.113,148.097,87
-37.115,148.085,92
-37.08,148.241,100
-37.096,148.144,89
-37.098,148.131,100
-37.1,148.119,100
-37.102,148.107,100
-37.106,148.083,100
-37.071,148.239,97
-37.089,148.129,100
-37.091,148.116,100
-37.093,148.104,100
-37.064,148.224,100
-37.066,148.211,68
-37.078,148.138,100
-37.08,148.126,100
-37.082,148.114,100
-37.084,148.102,92
-37.056,148.209,100
-37.058,148.197,100
-37.06,148.186,100
-37.062,148.174,100
-37.068,148.136,96
-37.07,148.124,100
-37.072,148.112,79
-37.051,148.183,74
-37.053,148.171,100
-37.055,148.159,100
-37.057,148.146,100
-37.059,148.134,100
-37.003,148.298,100
-37.005,148.285,100
-36.997,148.304,100
-36.999,148.291,100
-37.001,148.278,100
-36.988,148.301,100
-36.99,148.288,100
-36.992,148.276,66
-36.979,148.298,100
-36.981,148.285,100
-36.969,148.296,97
-36.972,148.283,100
-36.973,148.271,87
-36.96,148.293,83
-36.962,148.28,100
-36.964,148.268,85
-36.912,148.345,83
-36.914,148.333,96
-36.903,148.342,100
-36.905,148.33,100
-36.907,148.319,100
-36.898,148.348,71
-36.9,148.335,100
-36.902,148.323,100
-36.904,148.312,65
-36.655,149.665,81
-36.645,149.662,100
-36.647,149.648,100
-36.64,149.631,100
-36.628,149.641,100
-36.63,149.628,100
-36.618,149.638,100
-36.62,149.625,100
-36.608,149.635,100
-36.61,149.622,100
-36.613,149.608,100
-36.828,148.355,94
-36.83,148.341,100
-36.832,148.33,87
-36.601,149.618,100
-36.603,149.605,100
-36.819,148.352,100
-36.821,148.339,100
-36.823,148.327,72
-36.591,149.615,100
-36.593,149.603,100
-36.598,149.575,93
-36.6,149.561,100
-36.809,148.349,96
-36.811,148.337,87
-36.593,149.61,100
-36.595,149.598,100
-36.6,149.57,100
-36.583,149.608,100
-36.585,149.595,100
-36.587,149.581,68
-36.59,149.567,100
-36.592,149.553,100
-36.575,149.592,100
-36.577,149.578,100
-36.58,149.564,100
-36.582,149.55,100
-36.568,149.574,98
-36.57,149.561,100
-36.572,149.547,100
-36.575,149.533,100
-36.56,149.557,100
-36.563,149.544,100
-36.565,149.53,100
-36.568,149.515,100
-36.546,149.582,72
-36.551,149.553,100
-36.553,149.539,100
-36.555,149.526,100
-36.558,149.512,100
-36.541,149.551,100
-36.543,149.536,100
-36.546,149.522,100
-36.548,149.508,100
-36.531,149.549,100
-36.533,149.534,100
-36.536,149.518,100
-36.538,149.504,71
-36.518,149.56,100
-36.521,149.546,100
-36.523,149.531,100
-36.526,149.516,100
-36.511,149.543,100
-36.514,149.527,100
-36.51,149.551,87
-36.513,149.536,100
-36.515,149.521,100
-36.391,149.694,100
-36.394,149.688,100
-36.396,149.674,76
-36.403,149.632,99
-36.383,149.686,100
-36.386,149.672,100
-36.389,149.656,100
-36.394,149.629,100
-36.396,149.616,69
-36.374,149.683,100
-36.376,149.668,100
-36.379,149.654,100
-36.381,149.639,100
-36.384,149.625,100
-36.386,149.612,98
-36.364,149.68,100
-36.366,149.665,100
-36.369,149.651,100
-36.371,149.636,100
-36.374,149.621,100
-36.376,149.608,100
-36.343,149.736,100
-36.351,149.691,100
-36.354,149.677,100
-36.356,149.662,100
-36.359,149.647,100
-36.361,149.633,100
-36.364,149.619,100
-36.366,149.606,100
-36.369,149.592,95
-36.331,149.747,100
-36.333,149.733,100
-36.336,149.719,100
-36.338,149.704,100
-36.341,149.689,100
-36.344,149.674,100
-36.346,149.659,100
-36.349,149.644,100
-36.351,149.63,100
-36.354,149.616,100
-36.356,149.602,100
-36.359,149.589,100
-36.321,149.745,100
-36.323,149.73,98
-36.326,149.716,100
-36.328,149.702,100
-36.331,149.687,100
-36.334,149.672,100
-36.336,149.657,100
-36.339,149.642,100
-36.341,149.628,100
-36.344,149.612,100
-36.347,149.598,100
-36.349,149.585,100
-36.313,149.728,100
-36.316,149.713,100
-36.318,149.698,100
-36.321,149.683,100
-36.324,149.668,100
-36.326,149.654,100
-36.329,149.64,100
-36.331,149.626,100
-36.334,149.61,100
-36.337,149.595,100
-36.339,149.582,100
-36.303,149.725,94
-36.306,149.711,100
-36.308,149.696,100
-36.311,149.68,100
-36.314,149.666,100
-36.316,149.652,100
-36.319,149.638,100
-36.321,149.623,100
-36.324,149.607,100
-36.327,149.593,100
-36.329,149.58,66
-36.293,149.722,71
-36.296,149.708,100
-36.298,149.692,100
-36.301,149.677,100
-36.303,149.664,100
-36.306,149.649,100
-36.309,149.636,100
-36.311,149.62,100
-36.314,149.605,100
-36.317,149.591,100
-36.319,149.578,100
-36.296,149.717,95
-36.298,149.702,100
-36.301,149.687,100
-36.304,149.672,100
-36.306,149.659,100
-36.309,149.644,100
-36.311,149.63,100
-36.314,149.614,100
-36.316,149.599,100
-36.319,149.586,100
-36.321,149.571,100
-36.324,149.557,70
-36.286,149.714,100
-36.289,149.699,100
-36.291,149.683,100
-36.294,149.669,100
-36.296,149.656,100
-36.299,149.641,100
-36.301,149.628,100
-36.304,149.613,100
-36.306,149.598,100
-36.309,149.584,100
-36.276,149.711,100
-36.278,149.696,100
-36.281,149.681,100
-36.284,149.667,100
-36.286,149.653,100
-36.289,149.639,100
-36.291,149.625,100
-36.293,149.611,100
-36.296,149.596,100
-36.298,149.583,100
-36.266,149.708,95
-36.268,149.694,100
-36.271,149.679,100
-36.274,149.665,100
-36.276,149.651,100
-36.278,149.636,100
-36.281,149.623,100
-36.283,149.609,100
-36.286,149.595,100
-36.289,149.579,100
-36.291,149.564,78
-36.256,149.705,99
-36.258,149.691,100
-36.261,149.676,100
-36.263,149.663,100
-36.266,149.648,100
-36.268,149.634,100
-36.271,149.62,100
-36.273,149.606,100
-36.276,149.591,100
-36.279,149.575,100
-36.281,149.561,97
-36.243,149.716,82
-36.246,149.701,100
-36.248,149.688,100
-36.251,149.674,100
-36.253,149.66,100
-36.256,149.646,100
-36.258,149.632,100
-36.261,149.616,100
-36.264,149.601,100
-36.266,149.587,100
-36.269,149.572,100
-36.233,149.713,84
-36.236,149.698,100
-36.239,149.684,100
-36.241,149.671,100
-36.243,149.657,100
-36.246,149.643,100
-36.248,149.629,100
-36.251,149.613,100
-36.254,149.597,100
-36.256,149.583,100
-36.259,149.569,100
-36.226,149.696,100
-36.229,149.681,100
-36.231,149.668,100
-36.233,149.654,100
-36.236,149.64,100
-36.238,149.625,100
-36.241,149.609,100
-36.244,149.595,100
-36.246,149.581,100
-36.249,149.567,100
-36.218,149.679,100
-36.221,149.665,100
-36.223,149.651,100
-36.226,149.637,100
-36.229,149.622,100
-36.231,149.607,100
-36.234,149.592,100
-36.236,149.579,100
-36.239,149.564,100
-36.208,149.677,100
-36.211,149.662,100
-36.213,149.648,100
-36.216,149.634,100
-36.219,149.619,100
-36.221,149.604,100
-36.224,149.59,100
-36.226,149.576,100
-36.229,149.561,100
-36.232,149.548,100
-36.209,149.687,99
-36.211,149.672,100
-36.214,149.657,100
-36.216,149.643,100
-36.219,149.629,100
-36.221,149.614,100
-36.224,149.598,100
-36.226,149.585,100
-36.229,149.57,100
-36.231,149.556,100
-36.234,149.542,100
-36.201,149.669,100
-36.204,149.655,100
-36.206,149.641,100
-36.209,149.627,100
-36.211,149.611,100
-36.214,149.596,83
-36.216,149.583,100
-36.219,149.569,100
-36.221,149.554,100
-36.224,149.54,100
-36.193,149.653,100
-36.196,149.638,100
-36.199,149.624,99
-36.201,149.609,100
-36.204,149.593,84
-36.206,149.58,100
-36.209,149.567,100
-36.211,149.552,100
-36.214,149.537,100
-36.216,149.523,100
-36.181,149.664,100
-36.183,149.65,100
-36.186,149.635,100
-36.196,149.578,100
-36.199,149.564,100
-36.201,149.549,97
-36.204,149.534,100
-36.206,149.52,100
-36.168,149.675,91
-36.171,149.661,100
-36.173,149.647,100
-36.176,149.633,100
-36.179,149.618,100
-36.189,149.56,74
-36.191,149.545,81
-36.194,149.531,100
-36.196,149.517,100
-36.199,149.503,100
-36.156,149.686,100
-36.158,149.672,100
-36.161,149.658,100
-36.164,149.643,100
-36.166,149.629,100
-36.187,149.514,100
-36.189,149.5,100
-36.146,149.683,100
-36.148,149.669,100
-36.151,149.656,100
-36.153,149.641,100
-36.156,149.626,100
-36.159,149.611,100
-36.179,149.497,100
-36.181,149.484,100
-36.11,149.824,100
-36.138,149.666,100
-36.141,149.653,100
-36.143,149.638,100
-36.146,149.623,100
-36.149,149.609,100
-36.151,149.595,100
-36.153,149.582,100
-36.169,149.495,94
-36.171,149.481,100
-36.098,149.834,95
-36.1,149.821,100
-36.103,149.807,100
-36.128,149.664,100
-36.131,149.65,100
-36.133,149.636,100
-36.136,149.622,100
-36.138,149.608,100
-36.141,149.594,100
-36.143,149.58,100
-36.162,149.478,100
-36.087,149.832,100
-36.09,149.818,100
-36.092,149.804,100
-36.095,149.789,100
-36.118,149.661,100
-36.121,149.647,100
-36.123,149.633,100
-36.126,149.619,100
-36.128,149.604,100
-36.131,149.59,100
-36.134,149.575,100
-36.136,149.56,100
-36.152,149.475,100
-36.154,149.462,80
-36.091,149.827,100
-36.094,149.813,100
-36.096,149.798,100
-36.121,149.656,100
-36.124,149.642,100
-36.126,149.628,100
-36.129,149.613,100
-36.131,149.599,100
-36.134,149.584,100
-36.136,149.569,100
-36.139,149.554,100
-36.154,149.469,100
-36.081,149.824,100
-36.083,149.81,100
-36.086,149.795,100
-36.089,149.78,72
-36.111,149.653,100
-36.114,149.639,100
-36.116,149.625,100
-36.119,149.609,100
-36.121,149.594,96
-36.124,149.58,100
-36.126,149.565,100
-36.129,149.551,100
-36.132,149.536,100
-36.144,149.467,100
-36.073,149.806,100
-36.076,149.791,100
-36.104,149.636,100
-36.106,149.621,100
-36.109,149.606,100
-36.112,149.59,100
-36.114,149.576,100
-36.122,149.533,100
-36.124,149.519,100
-36.126,149.506,67
-36.134,149.465,98
-36.136,149.451,100
-36.043,149.92,100
-36.045,149.905,100
-36.094,149.633,70
-36.096,149.618,100
-36.099,149.603,100
-36.102,149.587,100
-36.104,149.573,100
-36.116,149.503,78
-36.121,149.475,100
-36.124,149.461,100
-36.126,149.448,100
-36.033,149.916,100
-36.035,149.901,100
-36.038,149.888,100
-36.04,149.873,100
-36.043,149.857,100
-36.086,149.616,70
-36.089,149.6,100
-36.092,149.584,100
-36.022,149.913,100
-36.025,149.898,100
-36.028,149.884,100
-36.03,149.869,100
-36.033,149.853,100
-36.015,149.895,100
-36.018,149.88,100
-36.02,149.865,100
-36.023,149.851,100
-35.94,149.915,95
-35.943,149.9,100
-35.987,149.534,100
-35.989,149.52,100
-35.977,149.531,100
-35.98,149.516,100
-35.967,149.528,71
-35.97,149.513,100
-35.949,149.344,76
-35.939,149.341,66
-35.777,150.003,100
-35.78,149.988,100
-35.782,149.974,100
-35.78,150.014,74
-35.782,149.999,100
-35.785,149.984,100
-36.164,147.742,94
-36.166,147.729,92
-36.168,147.718,90
-35.772,149.995,100
-35.775,149.981,100
-36.153,147.751,100
-36.155,147.739,100
-36.157,147.727,90
-35.762,149.992,75
-35.765,149.977,100
-36.142,147.761,100
-36.143,147.748,100
-36.145,147.736,100
-36.147,147.724,96
-36.132,147.758,100
-36.134,147.746,100
-36.136,147.733,100
-36.138,147.721,100
-36.14,147.709,84
-36.142,147.698,75
-36.123,147.755,100
-36.125,147.743,100
-36.127,147.731,100
-36.129,147.719,100
-36.131,147.707,100
-36.133,147.696,100
-36.134,147.684,77
-36.112,147.765,100
-36.114,147.752,100
-36.116,147.74,100
-36.118,147.728,100
-36.12,147.716,100
-36.122,147.705,100
-36.123,147.693,100
-36.125,147.682,100
-36.127,147.67,66
-36.095,147.812,86
-36.097,147.8,100
-36.099,147.788,100
-36.1,147.775,100
-36.102,147.763,100
-36.105,147.75,100
-36.106,147.738,100
-36.108,147.727,100
-36.11,147.714,100
-36.112,147.703,100
-36.114,147.691,100
-36.116,147.679,100
-36.118,147.667,100
-35.697,150.053,100
-36.083,147.821,67
-36.085,147.809,86
-36.091,147.773,73
-36.093,147.761,100
-36.095,147.748,100
-36.097,147.736,100
-36.099,147.724,100
-36.101,147.712,100
-36.103,147.7,100
-36.105,147.688,100
-36.107,147.676,100
-36.109,147.665,100
-36.11,147.654,99
-36.08,147.783,73
-36.084,147.759,93
-36.086,147.747,100
-36.088,147.734,100
-36.09,147.721,100
-36.092,147.709,100
-36.094,147.698,100
-36.096,147.686,100
-36.098,147.674,100
-36.099,147.663,100
-36.101,147.652,93
-36.073,147.768,91
-36.075,147.756,73
-36.077,147.744,100
-36.079,147.731,100
-36.081,147.719,100
-36.083,147.707,100
-36.085,147.695,100
-36.086,147.683,100
-36.088,147.672,100
-36.09,147.661,100
-36.092,147.65,100
-36.094,147.638,96
-36.07,147.749,100
-36.072,147.736,100
-36.074,147.724,100
-36.076,147.711,100
-36.078,147.699,100
-36.08,147.688,100
-36.082,147.677,100
-36.084,147.665,100
-36.085,147.654,100
-36.087,147.642,94
-36.089,147.63,78
-35.674,150.024,100
-35.677,150.011,100
-36.061,147.746,100
-36.063,147.733,100
-36.065,147.721,100
-36.067,147.709,100
-36.069,147.698,100
-36.071,147.686,100
-36.072,147.675,100
-36.074,147.663,100
-36.076,147.652,100
-36.078,147.64,100
-36.08,147.628,91
-35.661,150.036,100
-35.664,150.022,100
-35.666,150.008,100
-35.669,149.993,100
-35.672,149.977,100
-36.052,147.744,100
-36.054,147.731,100
-36.056,147.719,100
-36.058,147.707,100
-36.059,147.696,100
-36.061,147.685,100
-36.063,147.673,100
-36.065,147.661,100
-36.067,147.649,100
-36.069,147.638,100
-35.648,150.05,100
-35.651,150.034,100
-35.653,150.019,100
-35.656,150.005,100
-35.659,149.99,100
-35.661,149.974,100
-35.664,149.959,100
-36.042,147.742,100
-36.044,147.73,100
-36.046,147.717,100
-36.048,147.705,100
-36.05,147.694,100
-36.052,147.683,100
-36.054,147.671,100
-36.056,147.659,100
-36.058,147.647,100
-36.059,147.635,100
-35.635,150.062,86
-35.637,150.047,100
-35.64,150.031,100
-35.643,150.016,100
-35.646,150.001,100
-35.648,149.987,100
-35.651,149.971,100
-35.654,149.956,100
-36.033,147.74,100
-36.035,147.728,100
-36.037,147.715,100
-36.039,147.703,100
-36.041,147.692,100
-36.043,147.681,100
-36.045,147.669,100
-36.046,147.657,100
-36.048,147.645,100
-36.05,147.633,100
-36.052,147.621,100
-35.622,150.074,100
-35.624,150.059,100
-35.627,150.044,100
-35.63,150.028,100
-35.633,150.013,100
-35.635,149.998,100
-35.638,149.984,100
-35.641,149.969,100
-35.644,149.954,100
-35.646,149.938,100
-36.024,147.738,100
-36.026,147.725,100
-36.028,147.713,100
-36.03,147.701,100
-36.031,147.69,100
-36.033,147.678,100
-36.035,147.666,100
-36.037,147.654,100
-36.039,147.642,100
-36.041,147.631,100
-36.043,147.619,100
-36.045,147.607,100
-35.611,150.07,100
-35.614,150.055,100
-35.617,150.041,100
-35.62,150.025,100
-35.623,150.009,100
-35.625,149.995,100
-35.628,149.981,100
-35.631,149.966,100
-35.633,149.951,100
-35.636,149.935,100
-36.014,147.736,90
-36.016,147.723,100
-36.018,147.711,100
-36.02,147.7,100
-36.022,147.688,100
-36.024,147.676,100
-36.026,147.664,100
-36.028,147.652,100
-36.03,147.64,100
-36.032,147.628,100
-36.034,147.616,100
-36.035,147.605,100
-35.615,149.992,69
-35.618,149.978,100
-35.62,149.962,100
-35.623,149.947,97
-35.626,149.931,99
-36.005,147.733,100
-36.007,147.721,100
-36.009,147.709,100
-36.011,147.698,100
-36.015,147.674,100
-36.017,147.661,100
-36.019,147.65,100
-36.021,147.638,100
-36.023,147.626,100
-36.024,147.614,100
-36.026,147.603,100
-36.028,147.591,100
-35.607,149.974,100
-35.61,149.959,96
-35.616,149.927,100
-35.619,149.912,100
-36.002,147.695,98
-36.004,147.683,100
-36.006,147.671,100
-36.007,147.659,100
-36.009,147.647,100
-36.011,147.635,100
-36.013,147.623,100
-36.015,147.612,100
-36.017,147.6,100
-36.019,147.588,100
-36.021,147.577,67
-35.6,149.956,99
-35.606,149.924,94
-35.609,149.909,100
-35.99,147.705,97
-35.992,147.692,100
-35.994,147.68,100
-35.996,147.668,100
-35.998,147.657,100
-36,147.645,100
-36.002,147.633,100
-36.004,147.621,100
-36.006,147.61,100
-36.008,147.598,100
-36.01,147.586,100
-36.012,147.574,85
-35.611,149.92,100
-35.614,149.905,100
-35.986,147.698,100
-35.988,147.685,100
-35.99,147.674,100
-35.992,147.662,100
-35.994,147.65,100
-35.996,147.638,100
-35.998,147.626,100
-35.999,147.615,100
-36.001,147.603,100
-36.003,147.591,100
-36.005,147.579,100
-35.601,149.917,93
-35.603,149.902,100
-35.977,147.695,100
-35.979,147.683,100
-35.981,147.671,100
-35.983,147.66,100
-35.984,147.648,100
-35.986,147.636,100
-35.988,147.625,100
-35.99,147.613,100
-35.992,147.601,100
-35.994,147.589,100
-35.593,149.899,100
-35.596,149.884,100
-35.97,147.681,100
-35.971,147.669,100
-35.973,147.658,100
-35.975,147.646,100
-35.977,147.634,100
-35.979,147.622,100
-35.981,147.611,100
-35.583,149.896,100
-35.585,149.882,100
-35.96,147.679,100
-35.962,147.667,100
-35.964,147.655,100
-35.966,147.644,100
-35.968,147.632,100
-35.97,147.62,100
-35.972,147.608,100
-35.575,149.879,100
-35.951,147.677,100
-35.953,147.665,100
-35.955,147.653,88
-35.957,147.642,83
-35.96,147.617,100
-35.962,147.606,100
-35.964,147.594,100
-35.966,147.583,100
-35.968,147.571,100
-35.562,149.891,100
-35.565,149.876,100
-35.94,147.687,99
-35.942,147.675,100
-35.943,147.663,100
-35.945,147.651,65
-35.947,147.639,71
-35.949,147.627,100
-35.951,147.615,100
-35.953,147.603,100
-35.955,147.591,100
-35.957,147.58,100
-35.959,147.568,100
-35.552,149.887,100
-35.555,149.873,100
-35.932,147.672,100
-35.934,147.661,100
-35.936,147.649,100
-35.938,147.637,99
-35.94,147.624,100
-35.942,147.612,100
-35.944,147.6,100
-35.946,147.589,100
-35.948,147.577,100
-35.95,147.565,100
-35.951,147.554,100
-35.544,149.871,95
-35.929,147.634,82
-35.931,147.622,100
-35.933,147.609,100
-35.935,147.598,100
-35.937,147.586,100
-35.938,147.575,100
-35.94,147.563,100
-35.942,147.552,100
-35.531,149.882,76
-35.92,147.632,100
-35.922,147.62,100
-35.923,147.608,100
-35.925,147.595,100
-35.927,147.584,100
-35.929,147.573,100
-35.931,147.561,100
-35.933,147.55,100
-35.91,147.629,100
-35.912,147.617,100
-35.914,147.605,100
-35.916,147.593,100
-35.918,147.582,100
-35.92,147.571,100
-35.922,147.559,100
-35.924,147.547,100
-35.526,149.875,93
-35.904,147.633,100
-35.906,147.621,100
-35.908,147.609,100
-35.91,147.597,100
-35.911,147.586,100
-35.913,147.575,100
-35.915,147.563,100
-35.917,147.551,100
-35.919,147.539,90
-35.513,149.887,95
-35.516,149.872,99
-35.897,147.619,100
-35.899,147.607,100
-35.9,147.595,100
-35.902,147.584,100
-35.904,147.572,100
-35.906,147.56,100
-35.908,147.549,100
-35.887,147.617,93
-35.889,147.605,100
-35.891,147.593,100
-35.893,147.581,100
-35.895,147.57,100
-35.897,147.558,100
-35.88,147.603,100
-35.882,147.591,100
-35.884,147.579,100
-36.714,140.22,100
-36.716,140.202,100
-35.304,150.02,75
-35.222,150.407,96
-35.234,150.342,99
-35.291,150.032,100
-35.293,150.017,100
-35.28,150.029,94
-35.283,150.014,100
-35.27,150.027,81
-35.273,150.012,100
-35.275,149.996,100
-35.262,150.009,100
-35.265,149.994,100
-36.632,140.129,76
-35.252,150.006,100
-35.255,149.991,100
-35.241,150.003,100
-35.244,149.988,100
-35.234,149.985,100
-35.223,149.982,100
-35.564,148.048,89
-35.566,148.036,100
-35.229,149.978,100
-35.561,148.042,100
-35.563,148.03,100
-35.565,148.018,100
-35.567,148.006,73
-35.569,147.994,68
-35.219,149.975,82
-35.552,148.039,100
-35.554,148.027,100
-35.556,148.015,100
-35.558,148.003,100
-35.56,147.991,66
-35.206,149.988,83
-35.209,149.973,100
-35.54,148.049,70
-35.542,148.037,100
-35.544,148.025,100
-35.546,148.013,100
-35.548,148.001,100
-35.55,147.989,96
-35.552,147.977,67
-36.574,140.151,100
-35.198,149.97,83
-35.531,148.047,100
-35.533,148.035,100
-35.535,148.023,100
-35.537,148.01,100
-35.539,147.999,100
-35.541,147.987,100
-35.543,147.974,100
-35.545,147.962,67
-35.174,150.042,100
-35.521,148.045,92
-35.523,148.033,97
-35.525,148.021,100
-35.527,148.009,100
-35.529,147.997,100
-35.531,147.984,100
-35.533,147.972,100
-35.535,147.96,80
-36.55,140.165,100
-36.551,140.147,85
-36.557,140.094,77
-35.161,150.054,79
-35.164,150.039,82
-35.516,148.018,100
-35.518,148.006,100
-35.52,147.994,100
-35.522,147.982,100
-35.524,147.97,100
-35.526,147.958,92
-36.538,140.163,100
-36.54,140.146,100
-35.507,148.016,100
-35.508,148.004,100
-35.511,147.991,100
-35.512,147.979,100
-35.514,147.968,100
-35.516,147.956,93
-35.497,148.013,100
-35.499,148.001,100
-35.501,147.989,100
-35.503,147.977,100
-35.505,147.965,100
-35.507,147.953,100
-35.49,147.999,77
-35.494,147.975,100
-35.496,147.963,100
-35.498,147.951,100
-35.48,147.996,94
-35.484,147.972,100
-35.486,147.96,100
-35.488,147.948,100
-35.477,147.989,72
-35.481,147.965,100
-35.483,147.953,100
-35.472,147.963,100
-35.474,147.951,100
-35.476,147.939,100
-35.462,147.96,100
-35.464,147.948,100
-35.466,147.937,100
-35.449,147.982,67
-35.453,147.958,73
-35.455,147.946,100
-35.457,147.935,100
-35.439,147.98,100
-35.441,147.968,100
-35.445,147.944,100
-35.447,147.932,81
-35.451,147.907,100
-35.43,147.978,100
-35.432,147.965,100
-35.434,147.953,66
-35.44,147.918,86
-35.442,147.905,100
-35.444,147.893,100
-35.052,150.082,72
-35.423,147.963,100
-35.431,147.915,100
-35.433,147.903,100
-35.435,147.891,100
-35.437,147.879,79
-35.438,147.867,87
-34.974,150.44,96
